File Name,Job Description,label
335567601_1683956955372527_96738568330375785_n.webp,"CREW KEBUN

ESTEH INDONESIA
GRAHA RAYA
BINTARO

es-teh

SYARAT

i.Laki-laki / perempuan usia 19 s/d 25 tahun.

2.Lulusan SMK / SMA sederajat.

3.Memiliki sikap jujur, bertanggung jawab, dan mampu bekerja sama
dalam tim.

4.Diutamakan berpengalaman sebagai bartender atau barista.

5.Bersedia bekerja shift (full time).

6.Diutamakan belum menikah.

7.Melampirkan kRartu vaksin covid (Min.dosis 2).

8.Domisili di Graha Raya Bintaro dan sekitarnya.

9.Penempatan di Esteh Indonesia Kebun Graha Raya Bintaro:
Graha raya GR IX no 1, Pondok kacang barat

KIRIMKAN

+ CV, Surat Lamaran, KTP, ljazah Terakhir, Transkip Nilai,
KK, Pas Photo Warna Terbaru 4x6
+ Email: Estehmelatimas@gmail.com
+ SUBJEK: CREW GRAHA RAYA BINTARO_(NAMA)
ja SEMUA AKAN

~ESTEH
",bias
335586289_2591684520972725_893445816936401808_n.jpg,"JOB VACANCY

H R = Pengalaman minimal 2 tahun di bidang FnB
(diutamakan)
RECRUITMENT _ Lulusan Psikologi, Human Resource
~ Berpengalaman handle proses recruitment,
[SURABAYA/ seleksi, dan training
~ Familiar menggunakan alat tes psikologi

Kirim lamaran & CV email ke : recruitment@mykopiogroup.id
subject email: HR_nama

KUUTUR ® Be yin
@ @ ua yxiwac MELA

@ poy! vcore @
",Non-bias
335569191_930297525060857_7874810071646308787_n.webp,"SiifabayaSiePagi | SURABAYAdK PAGLCOM

y LOWONGAN PEKERJAAN

é DICARI!
re MARKETING
ul ONLINE (MO)

Kualifikasi:

@ Pria/Wanita max 33 th.

@ Lulusan SMK/SMA sederajat

@ Diutamakan bisa membaca Alquran

@ Diutamakan pernah menjadi sales
min 1 tahun.

m@ Mampu berkomunikasi dengan baik
®@ Berjiwa dinamis, jujur, bertanggung
jawab, kreatif, pekerja keras dan
siap dengan tantangan.

Kirim CV + Lamaran + Portofolio ke

hsurabayapagi@gmail.com
",bias
335567604_207329835311477_2965305050956787643_n.webp,"WE'RE

Persyaratan
+ Berdomisili Kediri
* Pendidikan minimal D3 Join Us!
o DRAUDSE TUS Xk lamaran, CV, dan dokumen
+ Berpengalaman minimal] tahun ‘endukung dengan format POF
+ Good selling & communication skill www.tagapool.co.id/karir
+ ujur, disiplin, berintegritas tinggi
ddan memilijiwa Kepemimpinan

Jobdesk

+ Memenuhi & melampaui target penjualan
+ Membuat laporan mingguan & ringkesan

aoe) <>
+ Membuat perencanaan strategis wes
+ Bersedia bekerja mobile

+ Meniaga hubungan baikdengan customers FOIJAPPOO!
‘Target oriented :

3)
)
",bias
336064584_923335778869578_5431179654219264612_n.jpg,"Kualifikasi:

- Perempuan, usia 18-29 tahun

- Pendidikan minimal SMA/sederajat

- Senang bepergian dan bertemu orang
- Bisa mengendarai motor (manual)

- Memiliki SIM C

Benefit dan Fasilitas:

- Pendapatan tetap, THR, dan insentif

- Jaminan kesehatan lengkap (BPJS,
Asuransi Rawat Inap)

~ Fasilitas tempat tinggal dan
kendaraan kerja

~ Pelatihan dan pengembangan diri

- Kesempatan beasiswa sarjana $1

i Kirimkan lamaran / CV anda k

i silvia@consultwithoptimus.id

t 1
t

\

Subject: Optimus_Jobs_Jabatan ;

ankirpemberdaya

wyariah.com CONTACT CENTER 1500300
",bias
333599981_732175991944846_5206062647512438690_n (33).webp,"Wisata

LOWONGAN KERJA
PT KERETA API PARIWISATA (KAI WISATA)

GUEST RELATION OFFICER Lt 'Y LOUNGE

Kuallifikasi :

Laki-laki/Perempuan
Berusia maksimal 30 tahun
Pendidikan minimal sMa/SMK
Ramah dan memiliki empati tinggi
Batas akhir pendaftaran 16 Maret 2023

Kualifikasi lengkap & tata cara pendaftaran cek di: Madingloker.com

",bias
335572183_678201970772867_1299999496533814765_n.jpg,"BLOG.Com

LOWONGAN KERJA

PT Hexpharm Jaya Laboratories (a Kalbe Company)

Posisi Kualifikasi

Info Selengkapnya di www.lokerblog.com

Lokerblog 4] Lokerblog

Cf) Lowongankerjaindonesiaupdate Jd Lokerterbaru
",Non-bias
333599981_732175991944846_5206062647512438690_n (20).webp,"member of ASTRA

Dealer resmi motor Honda sedang membuka pekerjaan yang akan
diposisikan sebagai Sales Force. dengan syarat sebagai berikut :

1. Minimal Lulusan SMA/sederajat

2. Pria/Wanita (Max 30 tahun)

3. Dapat Berkomunikasi

4. Berorientasi Pada Target

5. Mampu bekerjasama dengan Team

Kirim segera CV anda ke: ;

Nomer Telepon : 0817-0009-960 (Ekawati) 4

Email : astramotorcilegonbanten@gmail.com y

Alamat: JI. A Yani No. 1A Sukmajaya Jombang Cilegon
@astramotorcilegon y

",Non-bias
335514208_955876398906281_3603827559025425508_n.webp,"LOWONGAN NUSANTARA

haleyora
powerindo

Dibutuhkan :

¢ Inspeksi

* Laki-laki

* Usia maksimal 35 tahun

* Pendidikan minimal SMA/SMK

* Mampu mengoperasikan Ms office

* Jujur, disiplin dan bertanggung jawab

* Dapat bekerja sesuai dengan target yang ditentukan

Info Selengkapnya

* Kualifikasi dan cara pendaftaran di website :
@ : Lowongannusantara.com
©: @lowongan.nusantara

",bias
335771421_220170037201014_1281514023711068930_n.jpg,"3 sees @
@ LOWONGAN

March

POSISI

PLANNING / BUDGETING SUPERVISOR
KUALIFIKASI

e Pendidikan min. S1, semua jurusan

e Memiliki pengalaman mengenai analisa bisnis

e Melakukan penelitian dan mengidentifikasi budgeting perusahaan dan
menghitung profit and loss

¢ Dapat mengevaluasi keuangan dengan membandingkan dan menganalisa

tren aktual perbulan

Mampu mengoperasikan Ms. Office terutama excel

Teliti, disiplin dan bertanggung jawab

Mampu berbahasa Inggris akti

Penempatan Pulo Gadung-Jakarta Timur

SEGERA KIRIMKAN CV KE:

© +6281292271388 / +6281292271389 Subject email : Apply_Posisi_Nama_Lokasi
© https://Inkd.in/eQmybfgj Closed : 15 April 2023
",bias
336352835_736426527926814_5608612968096385466_n.jpg,"We Are
HIRING 3

Frontliner @

Kualifikasi

e Pendidikan minimal D3 Administrasi
Perkantoran/Perhotelan/Pariwisata/Accounting

° Wanita

e Usia 25-28

« Berpenampilan menarik

Lokasi: Surabaya
Kirim CV ke:

recruitment_ptkgi@kosme.co.id
Subjek: Frontliner_Nama Lengkap

",bias
335911301_753178072864225_4268141934148240860_n.webp,"indofarma

LOWONGAN
KERJA

PT Indonesia Farma Tbk

¢ Supervisor Quality Control
Alat Kesehatan

¢ Supervisor Research &
Development Alat Kesehatan

KUALIFIKASI

¢ Pria atau Wanita

¢ Usia Maksimal 28 tahun

* Pendidikan minimal D4/S1

* IPK min 3.00 skala 4.00

¢ Sehat jasmani dan rohani

¢ Aktif dalam berbahasa Inggris

« Mampu mengoperasikan Microsoft Office

i. Info lengkap di :
: ® www.lokerutama.com
2 ea
“jes. hf
a | ‘< iif
Se LOKER UTAMA

‘mage by : hitps://indofarma.idy CE ee

",bias
333599981_732175991944846_5206062647512438690_n (56).webp,"@omanvee:
Weg Ke SCREWASTORENS

[ltrtineg!

Qualification

-Fria/Wanita Usla 20-25 tahun (Lajang lebih disukai)
‘Memiliki pengalaman di bidang yang sama min. 1 tahun,
Pendidikan min. SMK/Sederajat

Sehat Jasmani Rohanl dan sudah vaksin booster
Berpenampllan menarik, tidak bertindlk & bertato,

finggi min.15cm (Wanita) / min. 165 (Pria)

‘Mampu bekerja sama dengan tim, ule,

‘memiliki kemampuan komunikasi yang balk
Bersedia bekerja secara shift dan ditempatkan i indramayu.

Job Description

disiplin sere:

‘Melaksanakan pemajangan barang (display), persigpan retur,
enawaran program promesl, pengecekan keadaan produk,
pencegahan adanya kehilangan, melaksanakan kebersihan
Serta memberikan pelayanan kepada pengunjung toko.
",bias
335094043_1449512535585392_596390843333225662_n.png,"PT. Ega Tekelindo
Prima

sedang membuka lowongan kerja
untuk lulusan program studi
BusMan, HotelMan, Finest, IBM,

TAcc, BAcc, IBAcc 6 6
",Non-bias
332933805_555769683195429_6355484107344377772_n.jpg,"SUA uy en
ae aT,

$s KOMITE SEKoLAy | lA a
NAARIFLMOGIRI oe MAA MOGI SMP MAARIF IW
Jds5| - sevian BE

i id \

",Non-bias
335583459_247509410966427_4672577047566770107_n.webp,"WE ARE HIRING

Host Live Chat
Boeke :

Gaji & bonus mingguan +)

Ce up to 80K-12JT rerniness

G- bekerja kapan & dimana “*)
Ca Punya hp + kuota + niat :)

WHATSAPP : 0882-8920-8856 (LAURA)
INSTAGRAM : AGENCY_CERI

@agency_ceri
",bias
333599981_732175991944846_5206062647512438690_n (30).webp,"REKRUTMEN KAI WISATA

PT Kereta Api atviEst2 = Wisata) saat ini
sedang membuka rekrutmen Guest Relation Office
Lounge, untuk iufuean SMK/SMA

Sumber Foto: dok. PT Kereta Api Pariwisata)
",Non-bias
336322113_737785141053200_656482270110670919_n.webp,"y ae
Butuh 1 sales laki"" yang berpengalaman

dan mau belajar serta jujur silahkan
hubungi nomor 085156114922

",bias
335780894_923896405705743_8356026159330026225_n.jpg,"LOWONGAN KERJA
CREW OUTLET F&B

Penempatan:
Iconmall, Gresik

© Wanita usia max.35 Tahun

© Ijazah Min.SMP-

* Berpengalaman dibidang F&B min.1 tahun
(diutamakan)

© Mampu bekerja dalam tim

© Jujur, rapi,bersih dan cekatan

* Sanggup menjalankan SOP yang sudah
ditetapkan

* Gaji Pokok 1.750.000 - 1.900.000

© Insentif Target

Kirimkan surat lamaran & CV ke :
Chandra : 0851-5777-3358
",bias
335802188_755226742993028_8307625285160064998_n (1).jpg,"PT INKA Multi Solusi

Persyaratan Umum:

-  Bersedia ditempatkan di seluruh unit kerja yang
dibutuhkan

-  Bersedia tinggal di Madiun (akomodasi pribadi)

«  Memilikiintegritas dan komitmen yang tinggi

+ Bersedia mengikuti seluruh rangkaian proses
rekrutmen sesuai dengan jadwal dan ketentuan
yang ditetapkan

+  Cek selengkapnya di: kerjadepnaker.com

Informasi Lengkap Kunjungi: kerjadepnaker.com
",bias
335172052_588244406567316_6275093728373396670_n (1).jpg,"+ Thott, acl
HH Nakamura

‘* Holistic Therapy

LOWONGAN PEKERJAAN!
TERAPIS KESEHATAN

Langsung Diterima

¢Pria & Wanita
eUsia maksimal 30 Tahun
¢ Segala jenjang pendidikan dan jurusan
¢ Pengalaman tidak diutamakan
e Bersedia mengikuti pelatihan
¢Penempatan di cabang

Nakamura seluruh Indonesia

Mess
°BPJS

¢ Pendapatan Menarik
Kontak Kami: © Tempat kerja nyaman dan ber-AC
¢ Biaya transportasi ke kota penempatan
NAKAMURA MALANG A lel Pn A
Jl. Dieng No.Kavling 3, Bareng, Bae chan ee
Kec. Klojen, Malang Apply Now!

Lamar Ontine:
The Healing Touch www.nakamura.co.id [FJHRD Nakamura @)gt @hrd_nakamura
",Non-bias
335768317_1215153792438864_6748430132131347159_n.webp,"Sales / Marketing
Cowok maksimal usia 22 tahun
SMA/SMK
Non Pengalaman
Harus ada SIM C
Sales Produk Indomie
Gaji UMK + Komisi
Lokasi : Cimone
",Non-bias
336166778_1641426479640807_7954441269062034370_n.jpg,"Dibutuhkan
Segera

BARISTA

SALARY MENARIK
BUDAYA KERJA PRODUKTIF
BANYAK OPSI & JENJANG KARIR
PERUSAHAAN BERKEMBANG PESAT

JOB DESCRIPTIONS

1. Menyiapkan dan Menyajikan Minuman 3. Memastikan Semua Peralatan dan
Mengikuti Resep dan Teknik Yang Telah = Mesin Dapat Berfungsi Dengan Baik
Ditentukan 4. Menjaga Ketersediaan Stock Bahan

2. Menjaga Standar Kualitas Minuman
Yang Telah Ditentukan

REQUIREMENTS

1. Pria/Wanita (Diutamakan Wanita) 6. Berpengalaman dibidangnya Minimal
Max. Umur 25 Tahun 1 Tahun (lebih disukai)
2. Diutamakan Memiliki Skill Barista 7. Bisa Mengoperasikan Mesin Kasir
3. Memiliki Skill Kalibrasi Espresso 8. Memiliki Kemampuan Komunikasi
4. Memiliki Skill Latte Art (Lebih Yang Bagus
Diutamakan) 9. Bersedia Bekerja Secara Shift dan Hari
5. Memiliki Wawasan Yang Luas Libur
Tentang Minuman 10. Bersedia ditempatkan di Surabaya
Timur

SEND CV
EMAIL : HUMANRESOURCES@HAEWOO.ID
SUBJEK : JABATAN_NAMA_NO.TELP

",bias
335214027_177771064582911_7728315842896011262_n.jpg,"ren vemos

MEAT 'N' FRESH
pea ieomaaas (S HIRING !

dan Terjangkau
CASHIER
PALEMBANG

Tugas dan Tanggung Jawab:

¢ Memberikan pelayanan kepada customer

© Melayani proses transaksi

¢ Memberikan informasi dan penjelasan produk kepada
customer

¢ Membuat laporan transaksi keuangan

© Menjaga kebersihan toko

Persyaratan:

© Pendidikan minimal SMA, semua jurusan
* Target, service dan detail oriented
* Bersedia ditempatkan di area Palembang

Kirimkan lamaran anda ke:
bit.ly/CASHIERPLM -
",bias
335442129_1036629490642370_6618722364207162038_n.jpg,"We Are Hiring!
Sales Marketing

Rualifikasi:

-Pendidikan minimal SMK segala jurusan

-Pengalaman di bidang yang sama atau sejenis minimal 1
tahun

-Laki-laki / Perempuan maksimal 30 tahun

‘Memiliki kemampuan komunikasi yang baik

-Jujur, sopan dan bertanggung jawab

-Mampu untuk bekerjasama dalam tim dan siap bekerja
di bawah tekanan

-Punya kendaraan sendiri

-Penempatan Surabaya

Deskripsi Pekerjaan:

‘Bertanggung jawab  terhadap' penjualan produk
perusahaan dan mencapai target penjualan sesuai
dengan business plan

*Mencari pelanggan baru dan membina hubungan baik
dengan pelanggan

‘Siap untuk keliling di dalam kota surabaya dan
sekitarnya

*‘Memiliki wawasan luas dan mau belajar mendalami
pekerjaan yang dikerjakan

Email CV ke:
hrd.deltatetainternasional@gmail.com
",bias
335577489_1294417974445608_455485061411776405_n.jpg,"PORT

Group

Wty HIRING

ADMIN PIUTANG

KUALIFIKASI
¢ Laki-laki/Wanita
¢ Usia Max. 30 tahun
© Pendidikan Min D3 Segala Jurusan
¢ Pengalaman sebagai Admin Piutang 2 tahun dan terbiasa handle tagihan sales
¢ Terbiasa dalam membuat laporan piutang
¢ Domisili: Manado dan Sekitarnya
¢ Lokasi Kerja: Branch Manado

Kirim CV (PDF Maks. SMB)ke :
recruitment@importa.co.id

Subject Email: & .
Posisi (Penempatan)_Domisili IMPORTA Qukita swasana ruRNICE

® importafurniture.com @ importafurnitu
",bias
335445616_756066052540254_6428143308267289378_n.jpg,"LOWONGAN @242t23ie

saatnya jadi agian dari kolabolator kendaraan listrik

Staff Finance
KRITERIA :

4. Taat Beribadah

2. Usia maksimal 32 tahun

3, Pedidikan minimal SMK/D3/S1 jurusan akuntansi

4, Mampu membuat laporan keuangan

5. Mahir menggunakan Ms.Excel

6. Berpengalaman di bidang akuntansi minimal 4 tahun

7. Mampu bekerja dalam tim, jujur, teliti disiplin & fast respon
9. Bersedia ditempatkan di Jogja

Gaji Awal UMR Rp 1.900.000 + Bonus jika Target
DOPADUINENIS Marct 2023.

Kirim CV & Portofolio (ka ada) astrobike.ind@gmail.com
Information : 08222-6111-661,
PT Astro Teknologi internasional

© @ © astrobike.official

Www.astrobike.id

",bias
334835995_6001625176625326_2904312938609135434_n.webp,"7

©
S
=)
qd

Host Live, Graphic Design
(Fulltime), Data Analyst for

ro)

e 7 S
TikTok, and Marketing Interfm,
at E
PT Nosé Herbal Indo Q
Deadline 3
25 March 2
Office base 5

Sunter, Jakarta Utara
",Non-bias
335072739_2827950687336376_6825449288336674435_n.jpg,"0)

We Are Hiring JAYROSSE

Admin Staff

(—_ Syarat & Ketentuan a}
* Wanita, Max 25 Tahun

* Pendidikan min. SMA/SMK/Sederajat
* Pengalaman min. 1 tahun di bidang marketplace sangat diutamakan

+ Aktif menggunakan aplikasi berbasis chat seperti Whatsapp & Line
serta dapat menggunakan Media Sosial

* Anli dalam bidang Ms. Office terutama Ms, Excel
+ Memilik skill komunikasi yang baik
‘+ Mampu bekerja dibawah tekanan & bekerja dengan tim,

* Berdomisli di Kota Bandung

Send your CV to:

‘Subject emai: ADMIN NAMA.NOTELP
",bias
335052352_668460361751378_8706311899557494789_n.jpg,"WERE HIRING

DRIVER (PART TIME)

KUALIFIKASI

* PRIA, USIA MAKS. 35 TAHUN

¢ MEMILIKI MIN. SIM A

* PENGALAMAN BEKER3A DI BIDANG
LOGISTIK (DELIVERY/PICK UP) LEBIH
DIUTAMAKAN

* TERBIASA JAM KERJA SHIFTING
* DOMISILI JAKARTA BARAT.
EXPRESS

> KMP Puri Mansion <

SEND YOUR CV TO:
recruitment@jnepurimansion.com
Subject: Driver - Nama
CONTACT
0813-1936-2022 (WhatsApp only)

@jnepm.career

(Bh ne Puri Mansion
",bias
333316563_1247419052526783_7340963686792828477_n.webp,"mayapada w

mayapade

hospital

— hospital
Experience Better Care HOSP!

LOWONGAN
KERJA

Mayapada Hospital

¢ Referral Executive
¢ Private Insurance Executive

KUALIFIKASI

«Pendidikan minimal’S1

* Berorientasi pada target

¢ Memiliki pengalaman sesuai bidangnya

¢ Memiliki kendaraan operasional pribadi

¢ Memiliki kemampuan-komunikasi yang baik
¢ Memiliki kemampuan presentasi yang baik

Info lengkap di : =
www.lokerutama.com

LOKER UTAMA A i thd all

HAVE A NICE JOB
Image by : https://saranamedical.com/
",bias
335584424_1344271982972591_6207336165975744047_n.webp,"PT MAGADA TIRTA AMERTA
HI, OUR CLIENT (MULTINATIONAL ONLINE TRANSPORTATION
COMPANY) ARE LOOKING FOR NEW TALENTS

MOJOKERTO
ADMINISTRATION SUPPORT SPECIALIST

Job Description:
- Visit merchants in the area
- Help merchants to solve the on-ground issues

- Report daily activities

Requirements:

- Diploma Degree

- Ground project experience

- Good problem solving

- Communication skills

- Have a type C driving license

- Able to work under pressure and target

- Willing to relocate to other cities within East Java

*Please submit your CV in English.
*Benefit: Basic Salary, BPJS

MAGADA‘CO

Code Number : 29022
ol 1. io D4 recruitment@magada.co.id
Chal 5 D https://bit.ly/RecMagada
L,
3 rot  Magada Tirta Amerta

oe magada.co

",Non-bias
333599981_732175991944846_5206062647512438690_n (3).webp,"INTERNSHIP TIME

BERSERI INTERNSHIP @

OPEN
RECRUITMENT

We are looking for someone who is able to work in a team @

and passionate in improving oral health among young adults.

Apply Now! &

bit.ly/BerseriRegistration

Timeline :

Registration Interview Announcement
8 - 17 Maret 2095 18-19 Maret 2023 20 Maret 2093

Swipe left for the open positions!

",Non-bias
335539395_245545391154879_2314177103527507428_n.webp,"7 OGARDO

OPEN POSITION

TikTok Host.
Live Streaming

Requirement

* Pria, Usia max 30 Tahun.

* Good Looking

* Kreatif, Energik, dan Bersemangat

* Memiliki Kemampuan Public Speaking yang Baik

* Percaya Diri Tampil di Depan Kamera

+ Paham Tentang Social Media Tiktok, Shopee, &
Instagram

+ Lokasi kerja di Rungkut, Surabaya

* Hari Kerja: Senin - Sabtu/Minggu (6 Hari Kerja)

+ Jam Kerja : Siang 14.00 - 17.00 / Malarn 19.00 - 23,00

Ber

= Gaji Pokok
* Komisi Penjuatan’

APPLY NOW

Kirith CV & Video Portfolio (Review Produk Sepatu/Sandal
durasi * 1 menit). Subjek ""Nama_Shift Kerja(Siang/Malam)”

",bias
335552490_597051378696784_8585186613676147412_n (1).webp,"4“ <z

KASTA

WE ARE HIRING

1.Barista
2.Kasir
3.Waitress
4. Cook Helper

* Laki-laki (1,2,3,4)

* Perempuan (1,2,3,4)

¢ Umur maks. 28 tahun (1,2,3,4)

* Minimal SMA/SMK sederajat (1,2,3,4)

* Minimal pengalaman 1 tahun (1,2,3,4)

* Diutamakan dapat berbahasa Inggris (1,2,3)
* Mampu bekerja di bawah tekanan (1,2,3,4)

* Mampu bekerja sama dengan tim (1,2,3,4)

* Rajin dan jujur (1,2,3,4)

Silahkan untuk datang Walk In
Interview
Rabu 15 Maret 2023
Pukul 13.00-14.00
Di Kasta Coffee

KASTACAREER
",bias
335508234_229999149404350_4553711451076435826_n.jpg,"7
:

Lowongan Kerja RS Puri Medika
Jakarta Utara

- Dokter (MARS)
- Casemix

Cek persyaratan dan cara melamar di www.lokerkesehatan.id
+) Hanya owongen valid dan terbaru yang akan dbagikan dso

© 4 Md & @lokerkesehatandotid
",Non-bias
335655200_6130909950285835_2965586830560969155_n.jpg,"KONIMEX®”

Product Development Officer

Menjamin terlaksananya dan terkoordinirnya
kegiatan pengembangan dan formulasi produk
yang menjadi tanggung jawabnya
PERSYARATAN:

¢ Pria/ Wanita, usia max. 40 tahun

¢ Lulusan Profesi Apoteker

e IPK SI min. 2,75; Masa studi S1 maks. 6 tahun
¢ Sehat secara jasmani dan rohani

¢ Bersedia ditempatkan di PT Konimex, Solo

LINK PENDAFTARAN: INFORMASI LEBIH LANJUT:
www.konimex.com/content/career 08112659267
",bias
335244130_601297228531895_5902165380952976046_n.jpg,"A

¢ 3
ESTD rs 2020

FAT.IS

STAFF OUTLET

# PRIA/WANITA

# USIA MIN 17 THN

# MEMILIKI KETERTARIKAN DI BIDANG KULINER
# MEMILIKI SEMANGAT UNTUK KERJA
",bias
335009120_757044242523355_7494544657799458422_n.jpg,"oh TikTok /
LIVE STREAMING

+ Wanita Max. 27 Tahun

+ Penampilan Menarik & Ekspresif

+ Percaya Diri Tampil di Depan Kamera

+ Memiliki Public Speaking yang Baik

+ Bisa Bawa Kendaraan Sendiri

+ Live Senin-Sabtu Jam 11.00 - 16.00

+ Berkerja Santai, Tempat Nyaman Full
AC, Fleksibel, & Produk Mudah Dijual

+ Berkerja WFO di Pondok Chandra, Waru

ey Gaji Pokok + Komisi Penjualan

Kirim CV & Video Review Produk Ke Email
Maubagindonesia@gmail.com
Subject : [NAME]_TIKTOKHOST
",bias
335566877_875085030457057_3584055199934707195_n.webp,"Alfamart 9°94) attamiai PROSES SELEKSI
TIDAK DIPUNGUT
BIAYA APAPUN!

KUALIFIKASI UMUM PERSYARATAN
* Pria Usia Maksimal 24 tahun * CV Terbaru
* Belum Menikah * Foto Copy e-KTP, KK, SKCK yang berlaku
* Lulusan SMK/SMA * Foto Ijazah terakhir
* Memiliki fisik yang sehat * Sutat Kesehatan Terbaru
* Sudah melakukan Vaksin min Dosis 2 + Sertifikat Vaksin
* Penempatan DC Bekasi (Jadikan 1 file PDF ukuran maksimal 1 MB)
PENDAFTARAN ONLINE

bit.ly/recruitmentcz01helper

Lamar Sebelum

9 BEKasI

31 MARET 2023 ve

Scan QR Code

Pendaftaran Online

=
alfamartkarir_bekasi @ bit.ly/recruitmentczOlhelper
",bias
335614817_209208755032188_1469706162194900322_n.jpg,"PT. NUSAPALA GROUP A
[> Nuansa Commercial Estate CNNH |? q N - ) Li)
Jl. TB Simatupang Ksv. 17 Jakarta Timur 13830 cs i ae

NUSAPALA www. nusapalagroup.com
GROUP

LOWONGAN DI
PT. NUSAPALA GROUP
TIDAK DIPUNGUT
BIAYA APA PUN

ae
BENEFIT
K A Gaji Pokok
KUALI Fl SI BPJS Kesehatan
1. Pria usia 18-38 tahun BPJS Ketenagakerjaan

2. Tinggi minimal 170 cm, berat badan ideal

3. Pendidikan minimal SLTA/Sederajat

4. Tidak bertato/bertindik

5. Diutamakan memiliki Gada Pratama/Pengalaman
6. Sehat Jasmani dan Rohani

7. Dapat bekerja secara individu dan team

8. Dapat berkomunikasi dengan baik

9. Memiliki motivasi kerja yang tinggi

10. Diutamakan berdomisili di Semarang, SUBJECT: POSISI YANG DILAMAR_DOMISILI_LNAMA

KIRIM DATA Nama lengkap:
SESUAI FORMAT p05's.¥2n9 Dilamar:

Jawa Tengah dan sekitarnya EMAIL: RECRUITMENT@NUSAPALAGROUP.COM

(©) @nusapalagroup e Nusapala Group @ www.nusapalagroup.com
",bias
